president,subgroup,approve,disapprove,timestamp
Joseph R. Biden Jr.,All polls,51.509736,43.386249,2021/7/29 21:40
Joseph R. Biden Jr.,Voters,51.538847,44.092601,2021/7/28 11:46
Joseph R. Biden Jr.,Adults,51.536065,42.263349,2021/7/28 11:46
Joseph R. Biden Jr.,All polls,51.897702,43.190428,2021/7/28 11:46
Joseph R. Biden Jr.,Voters,52.104511,43.61293,2021/7/27 10:19
Joseph R. Biden Jr.,Adults,52.357853,41.98583,2021/7/27 10:19
Joseph R. Biden Jr.,All polls,52.550923,42.889833,2021/7/27 10:19
Joseph R. Biden Jr.,Voters,52.339143,43.402333,2021/7/26 17:34
Joseph R. Biden Jr.,Adults,52.351372,41.973967,2021/7/26 17:34
Joseph R. Biden Jr.,All polls,52.710312,42.740475,2021/7/26 17:34
Joseph R. Biden Jr.,Voters,51.811882,43.497205,2021/7/26 9:01
Joseph R. Biden Jr.,Adults,52.334254,41.873739,2021/7/26 9:01
Joseph R. Biden Jr.,All polls,52.393667,42.728752,2021/7/26 9:01
Joseph R. Biden Jr.,Voters,51.811882,43.497205,2021/7/26 9:01
Joseph R. Biden Jr.,Adults,52.334254,41.873739,2021/7/26 9:01
Joseph R. Biden Jr.,All polls,52.393667,42.728752,2021/7/26 9:01
Joseph R. Biden Jr.,Voters,51.811882,43.497205,2021/7/23 13:35
Joseph R. Biden Jr.,Adults,52.334254,41.873739,2021/7/23 13:35
Joseph R. Biden Jr.,All polls,52.393667,42.728752,2021/7/23 13:35
Joseph R. Biden Jr.,Voters,51.857024,43.515167,2021/7/22 22:31
Joseph R. Biden Jr.,Adults,52.043813,41.838671,2021/7/22 22:31
Joseph R. Biden Jr.,All polls,52.309477,42.665399,2021/7/22 22:31
Joseph R. Biden Jr.,Voters,51.761147,43.527455,2021/7/21 15:36
Joseph R. Biden Jr.,Adults,51.666947,41.652041,2021/7/21 15:36
Joseph R. Biden Jr.,All polls,52.102192,42.602615,2021/7/21 15:36
Joseph R. Biden Jr.,Voters,51.795959,43.427526,2021/7/20 10:44
Joseph R. Biden Jr.,Adults,52.368498,41.484082,2021/7/20 10:44
Joseph R. Biden Jr.,All polls,52.331278,42.470673,2021/7/20 10:44
Joseph R. Biden Jr.,Voters,51.668722,43.451901,2021/7/19 9:43
Joseph R. Biden Jr.,Adults,52.614851,41.471176,2021/7/19 9:43
Joseph R. Biden Jr.,All polls,52.452551,42.470547,2021/7/19 9:43
Joseph R. Biden Jr.,Voters,51.551729,43.576131,2021/7/18 13:54
Joseph R. Biden Jr.,Adults,52.606948,41.473209,2021/7/18 13:54
Joseph R. Biden Jr.,All polls,52.423018,42.533135,2021/7/18 13:54
Joseph R. Biden Jr.,Voters,51.551729,43.576131,2021/7/18 13:54
Joseph R. Biden Jr.,Adults,50.654174,41.495583,2021/7/18 13:54
Joseph R. Biden Jr.,All polls,51.209837,42.538023,2021/7/18 13:54
Joseph R. Biden Jr.,Voters,51.551729,43.576131,2021/7/16 9:30
Joseph R. Biden Jr.,Adults,50.654174,41.495583,2021/7/16 9:30
Joseph R. Biden Jr.,All polls,51.209837,42.538023,2021/7/16 9:30
Joseph R. Biden Jr.,Voters,51.480359,43.652686,2021/7/15 9:37
Joseph R. Biden Jr.,Adults,50.508056,41.468107,2021/7/15 9:37
Joseph R. Biden Jr.,All polls,51.099852,42.571037,2021/7/15 9:37
Joseph R. Biden Jr.,Voters,51.564969,43.573402,2021/7/14 11:42
Joseph R. Biden Jr.,Adults,50.478773,41.487546,2021/7/14 11:42
Joseph R. Biden Jr.,All polls,51.183399,42.560227,2021/7/14 11:42
Joseph R. Biden Jr.,Voters,52.25306,42.912045,2021/7/13 9:33
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/13 9:33
Joseph R. Biden Jr.,All polls,51.556072,42.227539,2021/7/13 9:33
Joseph R. Biden Jr.,Voters,52.266899,42.898072,2021/7/12 20:55
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/12 20:55
Joseph R. Biden Jr.,All polls,51.555196,42.219265,2021/7/12 20:55
Joseph R. Biden Jr.,Voters,52.550715,43.040124,2021/7/12 9:47
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/12 9:47
Joseph R. Biden Jr.,All polls,51.612871,42.26235,2021/7/12 9:47
Joseph R. Biden Jr.,Voters,52.550715,43.040124,2021/7/12 9:47
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/12 9:47
Joseph R. Biden Jr.,All polls,51.612871,42.26235,2021/7/12 9:47
Joseph R. Biden Jr.,Voters,52.550715,43.040124,2021/7/9 10:35
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/9 10:35
Joseph R. Biden Jr.,All polls,51.612871,42.26235,2021/7/9 10:35
Joseph R. Biden Jr.,Voters,52.601303,43.051361,2021/7/8 22:05
Joseph R. Biden Jr.,Adults,51.032657,41.255833,2021/7/8 22:05
Joseph R. Biden Jr.,All polls,51.61698,42.274762,2021/7/8 22:05
Joseph R. Biden Jr.,Voters,52.623447,43.013474,2021/7/7 12:10
Joseph R. Biden Jr.,Adults,51.212753,41.03442,2021/7/7 12:10
Joseph R. Biden Jr.,All polls,51.83027,42.083952,2021/7/7 12:10
Joseph R. Biden Jr.,Voters,52.706243,42.849098,2021/7/6 11:50
Joseph R. Biden Jr.,Adults,50.539573,41.158994,2021/7/6 11:50
Joseph R. Biden Jr.,All polls,51.506595,42.079597,2021/7/6 11:50
Joseph R. Biden Jr.,Voters,52.877062,43.187334,2021/7/6 11:50
Joseph R. Biden Jr.,Adults,50.729381,41.670745,2021/7/6 11:50
Joseph R. Biden Jr.,All polls,51.875099,42.330217,2021/7/6 11:50
Joseph R. Biden Jr.,Voters,52.877062,43.187334,2021/7/4 12:51
Joseph R. Biden Jr.,Adults,50.729381,41.670745,2021/7/4 12:51
Joseph R. Biden Jr.,All polls,51.875099,42.330217,2021/7/4 12:51
Joseph R. Biden Jr.,Voters,52.877062,43.187334,2021/7/4 12:51
Joseph R. Biden Jr.,Adults,50.805026,41.701419,2021/7/4 12:51
Joseph R. Biden Jr.,All polls,52.105449,42.343048,2021/7/4 12:51
Joseph R. Biden Jr.,Voters,52.877062,43.187334,2021/7/2 11:21
Joseph R. Biden Jr.,Adults,50.805026,41.701419,2021/7/2 11:21
Joseph R. Biden Jr.,All polls,52.105449,42.343048,2021/7/2 11:21
Joseph R. Biden Jr.,Voters,52.795442,43.148535,2021/7/1 21:44
Joseph R. Biden Jr.,Adults,50.764874,41.654573,2021/7/1 21:44
Joseph R. Biden Jr.,All polls,52.014152,42.289261,2021/7/1 21:44
Joseph R. Biden Jr.,Voters,52.805295,43.169048,2021/6/30 13:13
Joseph R. Biden Jr.,Adults,50.796742,41.716106,2021/6/30 13:13
Joseph R. Biden Jr.,All polls,52.124295,42.24044,2021/6/30 13:13
Joseph R. Biden Jr.,Voters,53.378856,42.384269,2021/6/29 21:15
Joseph R. Biden Jr.,Adults,51.428049,41.569731,2021/6/29 21:15
Joseph R. Biden Jr.,All polls,52.711431,41.905134,2021/6/29 21:15
Joseph R. Biden Jr.,Voters,53.42689,42.35115,2021/6/28 16:08
Joseph R. Biden Jr.,Adults,51.314373,41.601275,2021/6/28 16:08
Joseph R. Biden Jr.,All polls,52.678675,41.886426,2021/6/28 16:08
Joseph R. Biden Jr.,Voters,53.396775,42.344041,2021/6/28 9:50
Joseph R. Biden Jr.,Adults,51.218208,41.628929,2021/6/28 9:50
Joseph R. Biden Jr.,All polls,52.700349,41.799124,2021/6/28 9:50
Joseph R. Biden Jr.,Voters,53.396775,42.344041,2021/6/26 17:10
Joseph R. Biden Jr.,Adults,51.218208,41.628929,2021/6/26 17:10
Joseph R. Biden Jr.,All polls,52.700349,41.799124,2021/6/26 17:10
Joseph R. Biden Jr.,Voters,53.211888,42.989209,2021/6/25 10:14
Joseph R. Biden Jr.,Adults,51.203657,41.42019,2021/6/25 10:14
Joseph R. Biden Jr.,All polls,52.652664,42.12299,2021/6/25 10:14
Joseph R. Biden Jr.,Voters,53.211888,42.989209,2021/6/24 18:53
Joseph R. Biden Jr.,Adults,51.121247,41.404079,2021/6/24 18:53
Joseph R. Biden Jr.,All polls,52.633511,42.132695,2021/6/24 18:53
Joseph R. Biden Jr.,Voters,52.660922,43.23317,2021/6/23 18:54
Joseph R. Biden Jr.,Adults,50.936388,41.627701,2021/6/23 18:54
Joseph R. Biden Jr.,All polls,52.301904,42.363,2021/6/23 18:54
Joseph R. Biden Jr.,Voters,51.72759,43.251195,2021/6/22 20:36
Joseph R. Biden Jr.,Adults,50.900047,42.063988,2021/6/22 20:36
Joseph R. Biden Jr.,All polls,51.763069,42.558624,2021/6/22 20:36
Joseph R. Biden Jr.,Voters,51.735747,43.240768,2021/6/21 9:45
Joseph R. Biden Jr.,Adults,50.526064,42.173965,2021/6/21 9:45
Joseph R. Biden Jr.,All polls,51.666885,42.609325,2021/6/21 9:45
Joseph R. Biden Jr.,Voters,51.882081,43.069059,2021/6/21 8:17
Joseph R. Biden Jr.,Adults,50.689465,41.650711,2021/6/21 8:17
Joseph R. Biden Jr.,All polls,51.760901,42.439348,2021/6/21 8:17
Joseph R. Biden Jr.,Voters,51.882081,43.069059,2021/6/21 8:17
Joseph R. Biden Jr.,Adults,50.689465,41.650711,2021/6/21 8:17
Joseph R. Biden Jr.,All polls,51.760901,42.439348,2021/6/21 8:17
Joseph R. Biden Jr.,Voters,51.882081,43.069059,2021/6/18 13:05
Joseph R. Biden Jr.,Adults,50.689465,41.650711,2021/6/18 13:05
Joseph R. Biden Jr.,All polls,51.760901,42.439348,2021/6/18 13:05
Joseph R. Biden Jr.,Voters,51.760323,43.086948,2021/6/17 20:59
Joseph R. Biden Jr.,Adults,50.689465,41.650711,2021/6/17 20:59
Joseph R. Biden Jr.,All polls,51.680343,42.453913,2021/6/17 20:59
Joseph R. Biden Jr.,Voters,51.725013,43.105839,2021/6/16 12:23
Joseph R. Biden Jr.,Adults,50.807596,40.711354,2021/6/16 12:23
Joseph R. Biden Jr.,All polls,51.939883,41.985094,2021/6/16 12:23
Joseph R. Biden Jr.,Voters,53.166753,41.998104,2021/6/15 10:24
Joseph R. Biden Jr.,Adults,52.073483,39.635224,2021/6/15 10:24
Joseph R. Biden Jr.,All polls,52.95932,41.179657,2021/6/15 10:24
Joseph R. Biden Jr.,Voters,53.510546,41.496812,2021/6/14 13:14
Joseph R. Biden Jr.,Adults,52.073483,39.635224,2021/6/14 13:14
Joseph R. Biden Jr.,All polls,53.112947,40.803505,2021/6/14 13:14
Joseph R. Biden Jr.,Voters,53.634855,41.291353,2021/6/14 13:02
Joseph R. Biden Jr.,Adults,52.073483,39.635224,2021/6/14 13:02
Joseph R. Biden Jr.,All polls,53.186096,40.655173,2021/6/14 13:02
Joseph R. Biden Jr.,Voters,53.634855,41.291353,2021/6/14 13:02
Joseph R. Biden Jr.,Adults,52.073483,39.635224,2021/6/14 13:02
Joseph R. Biden Jr.,All polls,53.186096,40.655173,2021/6/14 13:02
Joseph R. Biden Jr.,Voters,53.634855,41.291353,2021/6/11 23:06
Joseph R. Biden Jr.,Adults,52.073483,39.635224,2021/6/11 23:06
Joseph R. Biden Jr.,All polls,53.186096,40.655173,2021/6/11 23:06
Joseph R. Biden Jr.,Voters,53.542926,41.270245,2021/6/10 9:34
Joseph R. Biden Jr.,Adults,51.880531,39.602219,2021/6/10 9:34
Joseph R. Biden Jr.,All polls,52.991645,40.64205,2021/6/10 9:34
Joseph R. Biden Jr.,Voters,53.448103,41.326684,2021/6/9 14:47
Joseph R. Biden Jr.,Adults,52.081721,39.345089,2021/6/9 14:47
Joseph R. Biden Jr.,All polls,53.06611,40.573357,2021/6/9 14:47
Joseph R. Biden Jr.,Voters,53.509075,41.173641,2021/6/8 12:30
Joseph R. Biden Jr.,Adults,52.243127,39.190987,2021/6/8 12:30
Joseph R. Biden Jr.,All polls,53.144832,40.531937,2021/6/8 12:30
Joseph R. Biden Jr.,Voters,54.268686,40.532365,2021/6/7 9:29
Joseph R. Biden Jr.,Adults,52.264244,39.343458,2021/6/7 9:29
Joseph R. Biden Jr.,All polls,53.277751,40.429315,2021/6/7 9:29
Joseph R. Biden Jr.,Voters,54.405254,40.516758,2021/6/7 9:29
Joseph R. Biden Jr.,Adults,52.264244,39.343458,2021/6/7 9:29
Joseph R. Biden Jr.,All polls,53.408043,40.383448,2021/6/7 9:29
Joseph R. Biden Jr.,Voters,54.405254,40.516758,2021/6/7 9:29
Joseph R. Biden Jr.,Adults,52.264244,39.343458,2021/6/7 9:29
Joseph R. Biden Jr.,All polls,53.408043,40.383448,2021/6/7 9:29
Joseph R. Biden Jr.,Voters,54.405254,40.516758,2021/6/4 21:00
Joseph R. Biden Jr.,Adults,52.264244,39.343458,2021/6/4 21:00
Joseph R. Biden Jr.,All polls,53.408043,40.383448,2021/6/4 21:00
Joseph R. Biden Jr.,Voters,54.185524,40.630567,2021/6/3 20:56
Joseph R. Biden Jr.,Adults,52.264244,39.343458,2021/6/3 20:56
Joseph R. Biden Jr.,All polls,53.191199,40.474662,2021/6/3 20:56
Joseph R. Biden Jr.,Voters,53.622514,41.59777,2021/6/2 9:39
Joseph R. Biden Jr.,Adults,52.338727,38.877181,2021/6/2 9:39
Joseph R. Biden Jr.,All polls,53.362852,40.100893,2021/6/2 9:39
Joseph R. Biden Jr.,Voters,54.271137,41.113655,2021/6/1 15:15
Joseph R. Biden Jr.,Adults,52.549831,38.726337,2021/6/1 15:15
Joseph R. Biden Jr.,All polls,53.67661,39.797097,2021/6/1 15:15
Joseph R. Biden Jr.,Voters,54.148586,41.129395,2021/6/1 9:28
Joseph R. Biden Jr.,Adults,52.221021,40.270696,2021/6/1 9:28
Joseph R. Biden Jr.,All polls,53.580561,40.832753,2021/6/1 9:28
Joseph R. Biden Jr.,Voters,54.148586,41.129395,2021/6/1 9:28
Joseph R. Biden Jr.,Adults,52.221021,40.270696,2021/6/1 9:28
Joseph R. Biden Jr.,All polls,53.580561,40.832753,2021/6/1 9:28
Joseph R. Biden Jr.,Voters,54.148586,41.129395,2021/6/1 9:28
Joseph R. Biden Jr.,Adults,52.221021,40.270696,2021/6/1 9:28
Joseph R. Biden Jr.,All polls,53.580561,40.832753,2021/6/1 9:28
Joseph R. Biden Jr.,Voters,54.148586,41.129395,2021/5/28 13:54
Joseph R. Biden Jr.,Adults,52.221021,40.270696,2021/5/28 13:54
Joseph R. Biden Jr.,All polls,53.580561,40.832753,2021/5/28 13:54
Joseph R. Biden Jr.,Voters,54.259842,41.090223,2021/5/27 19:41
Joseph R. Biden Jr.,Adults,52.542424,40.123656,2021/5/27 19:41
Joseph R. Biden Jr.,All polls,53.939184,40.718851,2021/5/27 19:41
Joseph R. Biden Jr.,Voters,54.31796,41.044729,2021/5/26 21:22
Joseph R. Biden Jr.,Adults,52.898945,39.403094,2021/5/26 21:22
Joseph R. Biden Jr.,All polls,54.320504,40.268356,2021/5/26 21:22
Joseph R. Biden Jr.,Voters,54.82996,41.01167,2021/5/25 10:55
Joseph R. Biden Jr.,Adults,53.4357,39.35863,2021/5/25 10:55
Joseph R. Biden Jr.,All polls,54.65748,40.22551,2021/5/25 10:55
Joseph R. Biden Jr.,Voters,54.604395,41.12625,2021/5/24 10:42
Joseph R. Biden Jr.,Adults,53.451388,39.192541,2021/5/24 10:42
Joseph R. Biden Jr.,All polls,54.334964,40.323921,2021/5/24 10:42
Joseph R. Biden Jr.,Voters,54.410472,41.426232,2021/5/24 9:09
Joseph R. Biden Jr.,Adults,53.447439,39.196084,2021/5/24 9:09
Joseph R. Biden Jr.,All polls,54.186699,40.545142,2021/5/24 9:09
Joseph R. Biden Jr.,Voters,54.410472,41.426232,2021/5/24 9:09
Joseph R. Biden Jr.,Adults,53.447439,39.196084,2021/5/24 9:09
Joseph R. Biden Jr.,All polls,54.186699,40.545142,2021/5/24 9:09
Joseph R. Biden Jr.,Voters,54.410472,41.426232,2021/5/21 21:02
Joseph R. Biden Jr.,Adults,53.447439,39.196084,2021/5/21 21:02
Joseph R. Biden Jr.,All polls,54.185913,40.544004,2021/5/21 21:02
Joseph R. Biden Jr.,Voters,52.640546,42.320038,2021/5/20 10:15
Joseph R. Biden Jr.,Adults,53.226645,39.206516,2021/5/20 10:15
Joseph R. Biden Jr.,All polls,52.932221,40.927904,2021/5/20 10:15
Joseph R. Biden Jr.,Voters,52.519631,42.494369,2021/5/19 16:44
Joseph R. Biden Jr.,Adults,53.391056,39.090993,2021/5/19 16:44
Joseph R. Biden Jr.,All polls,52.913053,41.056014,2021/5/19 16:44
Joseph R. Biden Jr.,Voters,52.435187,42.3136,2021/5/18 13:58
Joseph R. Biden Jr.,Adults,53.389146,38.722383,2021/5/18 13:58
Joseph R. Biden Jr.,All polls,52.722626,40.723925,2021/5/18 13:58
Joseph R. Biden Jr.,Voters,52.497377,42.333436,2021/5/17 18:17
Joseph R. Biden Jr.,Adults,53.389146,38.722383,2021/5/17 18:17
Joseph R. Biden Jr.,All polls,52.766378,40.728347,2021/5/17 18:17
Joseph R. Biden Jr.,Voters,52.060657,42.839062,2021/5/17 8:53
Joseph R. Biden Jr.,Adults,53.859616,38.234761,2021/5/17 8:53
Joseph R. Biden Jr.,All polls,52.794621,40.722719,2021/5/17 8:53
Joseph R. Biden Jr.,Voters,52.060657,42.839062,2021/5/17 8:53
Joseph R. Biden Jr.,Adults,53.859616,38.234761,2021/5/17 8:53
Joseph R. Biden Jr.,All polls,52.794621,40.722719,2021/5/17 8:53
Joseph R. Biden Jr.,Voters,52.060657,42.839062,2021/5/14 10:42
Joseph R. Biden Jr.,Adults,53.859616,38.234761,2021/5/14 10:42
Joseph R. Biden Jr.,All polls,52.794621,40.722719,2021/5/14 10:42
Joseph R. Biden Jr.,Voters,52.177054,43.203335,2021/5/13 9:54
Joseph R. Biden Jr.,Adults,53.859616,38.234761,2021/5/13 9:54
Joseph R. Biden Jr.,All polls,52.940977,40.783846,2021/5/13 9:54
Joseph R. Biden Jr.,Voters,52.057766,43.330659,2021/5/12 13:13
Joseph R. Biden Jr.,Adults,53.856118,37.958402,2021/5/12 13:13
Joseph R. Biden Jr.,All polls,52.792521,40.898533,2021/5/12 13:13
Joseph R. Biden Jr.,Voters,53.458333,42.104685,2021/5/11 10:07
Joseph R. Biden Jr.,Adults,54.096168,37.851638,2021/5/11 10:07
Joseph R. Biden Jr.,All polls,54.020018,39.648582,2021/5/11 10:07
Joseph R. Biden Jr.,Voters,53.463078,42.10378,2021/5/10 21:05
Joseph R. Biden Jr.,Adults,54.132605,37.913162,2021/5/10 21:05
Joseph R. Biden Jr.,All polls,54.076384,39.70373,2021/5/10 21:05
Joseph R. Biden Jr.,Voters,53.582405,42.013141,2021/5/10 9:11
Joseph R. Biden Jr.,Adults,53.078587,38.666459,2021/5/10 9:11
Joseph R. Biden Jr.,All polls,53.494398,40.105339,2021/5/10 9:11
Joseph R. Biden Jr.,Voters,53.582405,42.013141,2021/5/10 9:11
Joseph R. Biden Jr.,Adults,53.078587,38.666459,2021/5/10 9:11
Joseph R. Biden Jr.,All polls,53.494398,40.105339,2021/5/10 9:11
Joseph R. Biden Jr.,Voters,53.582405,42.013141,2021/5/7 21:27
Joseph R. Biden Jr.,Adults,53.078587,38.666459,2021/5/7 21:27
Joseph R. Biden Jr.,All polls,53.494398,40.105339,2021/5/7 21:27
Joseph R. Biden Jr.,Voters,53.391694,42.068465,2021/5/6 13:18
Joseph R. Biden Jr.,Adults,53.087191,38.646747,2021/5/6 13:18
Joseph R. Biden Jr.,All polls,53.368107,40.047005,2021/5/6 13:18
Joseph R. Biden Jr.,Voters,53.291179,42.124882,2021/5/5 20:59
Joseph R. Biden Jr.,Adults,53.022586,38.776771,2021/5/5 20:59
Joseph R. Biden Jr.,All polls,53.27999,40.113415,2021/5/5 20:59
Joseph R. Biden Jr.,Voters,53.768567,41.687707,2021/5/4 9:39
Joseph R. Biden Jr.,Adults,53.460493,38.351085,2021/5/4 9:39
Joseph R. Biden Jr.,All polls,53.549666,40.012343,2021/5/4 9:39
Joseph R. Biden Jr.,Voters,53.738228,41.639533,2021/5/3 21:00
Joseph R. Biden Jr.,Adults,53.362351,38.342717,2021/5/3 21:00
Joseph R. Biden Jr.,All polls,53.49088,39.953578,2021/5/3 21:00
Joseph R. Biden Jr.,Voters,53.752309,42.015693,2021/5/3 9:09
Joseph R. Biden Jr.,Adults,54.223796,39.849973,2021/5/3 9:09
Joseph R. Biden Jr.,All polls,53.980431,41.137176,2021/5/3 9:09
Joseph R. Biden Jr.,Voters,53.752309,42.015693,2021/5/1 20:20
Joseph R. Biden Jr.,Adults,54.223796,39.849973,2021/5/1 20:20
Joseph R. Biden Jr.,All polls,53.980431,41.137176,2021/5/1 20:20
Joseph R. Biden Jr.,Voters,53.752309,42.015693,2021/4/30 16:50
Joseph R. Biden Jr.,Adults,54.132599,40.222509,2021/4/30 16:50
Joseph R. Biden Jr.,All polls,53.914535,41.374227,2021/4/30 16:50
Joseph R. Biden Jr.,Voters,53.611202,42.164411,2021/4/29 17:57
Joseph R. Biden Jr.,Adults,53.984434,40.346212,2021/4/29 17:57
Joseph R. Biden Jr.,All polls,53.761107,41.540675,2021/4/29 17:57
Joseph R. Biden Jr.,Voters,53.699358,42.09269,2021/4/28 18:58
Joseph R. Biden Jr.,Adults,53.995908,40.591689,2021/4/28 18:58
Joseph R. Biden Jr.,All polls,53.971838,41.695633,2021/4/28 18:58
Joseph R. Biden Jr.,Voters,54.347086,41.416566,2021/4/27 13:30
Joseph R. Biden Jr.,Adults,54.41073,40.880241,2021/4/27 13:30
Joseph R. Biden Jr.,All polls,54.382766,41.340155,2021/4/27 13:30
Joseph R. Biden Jr.,Voters,54.228864,41.110877,2021/4/26 17:19
Joseph R. Biden Jr.,Adults,54.333962,40.070861,2021/4/26 17:19
Joseph R. Biden Jr.,All polls,54.455284,40.876175,2021/4/26 17:19
Joseph R. Biden Jr.,Voters,54.102133,41.017827,2021/4/25 13:00
Joseph R. Biden Jr.,Adults,54.512183,39.858875,2021/4/25 13:00
Joseph R. Biden Jr.,All polls,54.544937,40.643662,2021/4/25 13:00
Joseph R. Biden Jr.,Voters,54.322518,40.641015,2021/4/25 13:00
Joseph R. Biden Jr.,Adults,53.173693,38.856646,2021/4/25 13:00
Joseph R. Biden Jr.,All polls,53.751111,39.913626,2021/4/25 13:00
Joseph R. Biden Jr.,Voters,54.322518,40.641015,2021/4/23 18:01
Joseph R. Biden Jr.,Adults,53.173693,38.856646,2021/4/23 18:01
Joseph R. Biden Jr.,All polls,53.751111,39.913626,2021/4/23 18:01
Joseph R. Biden Jr.,Voters,53.83098,41.105167,2021/4/22 21:22
Joseph R. Biden Jr.,Adults,52.974175,38.880573,2021/4/22 21:22
Joseph R. Biden Jr.,All polls,53.266932,40.234692,2021/4/22 21:22
Joseph R. Biden Jr.,Voters,53.851883,40.998809,2021/4/21 10:15
Joseph R. Biden Jr.,Adults,53.118453,38.652505,2021/4/21 10:15
Joseph R. Biden Jr.,All polls,53.431994,40.051306,2021/4/21 10:15
Joseph R. Biden Jr.,Voters,53.740306,41.488948,2021/4/20 13:35
Joseph R. Biden Jr.,Adults,53.030946,39.363616,2021/4/20 13:35
Joseph R. Biden Jr.,All polls,53.455244,40.625908,2021/4/20 13:35
Joseph R. Biden Jr.,Voters,53.536109,41.600263,2021/4/19 9:33
Joseph R. Biden Jr.,Adults,52.812053,39.470112,2021/4/19 9:33
Joseph R. Biden Jr.,All polls,53.283328,40.57157,2021/4/19 9:33
Joseph R. Biden Jr.,Voters,53.503212,41.641446,2021/4/19 9:33
Joseph R. Biden Jr.,Adults,52.812053,39.470112,2021/4/19 9:33
Joseph R. Biden Jr.,All polls,53.242339,40.60295,2021/4/19 9:33
Joseph R. Biden Jr.,Voters,53.503212,41.641446,2021/4/19 9:33
Joseph R. Biden Jr.,Adults,52.812053,39.470112,2021/4/19 9:33
Joseph R. Biden Jr.,All polls,53.242339,40.60295,2021/4/19 9:33
Joseph R. Biden Jr.,Voters,53.503212,41.641446,2021/4/16 15:54
Joseph R. Biden Jr.,Adults,52.812053,39.470112,2021/4/16 15:54
Joseph R. Biden Jr.,All polls,53.242339,40.60295,2021/4/16 15:54
Joseph R. Biden Jr.,Voters,52.89647,41.917442,2021/4/15 16:28
Joseph R. Biden Jr.,Adults,52.786149,39.664545,2021/4/15 16:28
Joseph R. Biden Jr.,All polls,52.789209,40.751822,2021/4/15 16:28
Joseph R. Biden Jr.,Voters,52.961705,41.985093,2021/4/14 14:09
Joseph R. Biden Jr.,Adults,52.104325,39.618714,2021/4/14 14:09
Joseph R. Biden Jr.,All polls,52.479558,40.920696,2021/4/14 14:09
Joseph R. Biden Jr.,Voters,54.054764,40.899407,2021/4/13 9:39
Joseph R. Biden Jr.,Adults,53.204938,38.016879,2021/4/13 9:39
Joseph R. Biden Jr.,All polls,53.571123,39.525347,2021/4/13 9:39
Joseph R. Biden Jr.,Voters,54.067496,40.882944,2021/4/12 10:14
Joseph R. Biden Jr.,Adults,53.204938,38.016879,2021/4/12 10:14
Joseph R. Biden Jr.,All polls,53.582872,39.497847,2021/4/12 10:14
Joseph R. Biden Jr.,Voters,54.098965,40.843721,2021/4/12 10:07
Joseph R. Biden Jr.,Adults,53.133518,38.169146,2021/4/12 10:07
Joseph R. Biden Jr.,All polls,53.59475,39.569551,2021/4/12 10:07
Joseph R. Biden Jr.,Voters,54.098965,40.843721,2021/4/12 10:07
Joseph R. Biden Jr.,Adults,53.133518,38.169146,2021/4/12 10:07
Joseph R. Biden Jr.,All polls,53.59475,39.569551,2021/4/12 10:07
Joseph R. Biden Jr.,Voters,54.098965,40.843721,2021/4/9 15:21
Joseph R. Biden Jr.,Adults,53.133518,38.169146,2021/4/9 15:21
Joseph R. Biden Jr.,All polls,53.59475,39.569551,2021/4/9 15:21
Joseph R. Biden Jr.,Voters,53.771709,41.086602,2021/4/8 20:50
Joseph R. Biden Jr.,Adults,53.133518,38.169146,2021/4/8 20:50
Joseph R. Biden Jr.,All polls,53.348828,39.690286,2021/4/8 20:50
Joseph R. Biden Jr.,Voters,53.61531,41.149734,2021/4/7 11:08
Joseph R. Biden Jr.,Adults,52.903976,38.49487,2021/4/7 11:08
Joseph R. Biden Jr.,All polls,53.11851,39.950253,2021/4/7 11:08
Joseph R. Biden Jr.,Voters,53.346771,41.322623,2021/4/6 10:01
Joseph R. Biden Jr.,Adults,53.750683,38.024683,2021/4/6 10:01
Joseph R. Biden Jr.,All polls,53.618386,39.609798,2021/4/6 10:01
Joseph R. Biden Jr.,Voters,53.399975,41.25864,2021/4/5 16:44
Joseph R. Biden Jr.,Adults,53.750683,38.024683,2021/4/5 16:44
Joseph R. Biden Jr.,All polls,53.678575,39.51854,2021/4/5 16:44
Joseph R. Biden Jr.,Voters,53.414394,40.741482,2021/4/4 21:48
Joseph R. Biden Jr.,Adults,54.101637,39.069804,2021/4/4 21:48
Joseph R. Biden Jr.,All polls,53.911609,39.903956,2021/4/4 21:48
Joseph R. Biden Jr.,Voters,53.414394,40.741482,2021/4/3 18:53
Joseph R. Biden Jr.,Adults,54.090783,39.075651,2021/4/3 18:53
Joseph R. Biden Jr.,All polls,53.906377,39.90923,2021/4/3 18:53
Joseph R. Biden Jr.,Voters,53.414394,40.741482,2021/4/2 15:20
Joseph R. Biden Jr.,Adults,54.059849,38.898691,2021/4/2 15:20
Joseph R. Biden Jr.,All polls,53.864386,39.829318,2021/4/2 15:20
Joseph R. Biden Jr.,Voters,53.43079,40.702125,2021/4/1 23:17
Joseph R. Biden Jr.,Adults,53.927752,38.370304,2021/4/1 23:17
Joseph R. Biden Jr.,All polls,53.790376,39.429603,2021/4/1 23:17
